Time,Engine Coolant Temperature [Â°C],Intake Manifold Absolute Pressure [kPa],Engine RPM [RPM],Vehicle Speed Sensor [km/h],Intake Air Temperature [Â°C],Air Flow Rate from Mass Flow Sensor [g/s],Absolute Throttle Position [%],Ambient Air Temperature [Â°C],Accelerator Pedal Position D [%],Accelerator Pedal Position E [%]
19:45:59.977,68,99.0,770.0,0.0,22.0,6.94,83.5,27.0,14.5,14.5
19:46:00.067,68,99.0,770.0,0.0,22.0,6.94,83.5,27.0,14.5,14.5
19:46:00.157,68,99.0,770.0,0.0,22.0,6.94,83.5,27.0,14.5,14.5
19:46:00.248,68,99.0,770.0,0.0,22.0,6.94,83.5,27.0,14.5,14.1
19:46:00.337,68,99.0,770.0,0.0,22.0,6.94,83.5,27.0,14.5,14.1
19:46:00.427,68,99.0,770.0,0.0,22.0,6.94,83.5,27.0,14.5,14.1
19:46:00.517,68,99.0,769.0,0.0,22.0,6.94,83.5,27.0,14.5,14.1
19:46:00.608,68,99.0,769.0,0.0,22.0,6.94,83.5,27.0,14.5,14.1
19:46:00.697,68,99.0,769.0,0.0,22.0,6.94,83.5,27.0,14.5,14.1
19:46:00.787,68,99.0,769.0,0.0,22.0,6.97,83.5,27.0,14.5,14.1
19:46:00.877,68,99.0,769.0,0.0,22.0,6.97,83.5,27.0,14.5,14.1
19:46:00.967,68,99.0,769.0,0.0,22.0,6.97,83.5,27.0,14.5,14.1
19:46:01.057,68,99.0,769.0,0.0,22.0,6.97,83.5,27.0,14.5,14.1
19:46:01.147,68,99.0,769.0,0.0,22.0,6.97,83.5,27.0,14.5,14.5
19:46:01.237,68,99.0,769.0,0.0,22.0,6.97,83.5,27.0,14.5,14.5
19:46:01.327,68,99.0,769.0,0.0,22.0,6.97,83.5,27.0,14.5,14.5
19:46:01.417,68,99.0,770.0,0.0,22.0,6.97,83.5,27.0,14.5,14.5
19:46:01.507,68,99.0,770.0,0.0,22.0,6.97,83.5,27.0,14.5,14.5
19:46:01.597,68,99.0,770.0,0.0,23.0,6.97,83.5,27.0,14.5,14.5
19:46:01.688,68,99.0,770.0,0.0,23.0,6.91,83.5,27.0,14.5,14.5
19:46:01.778,68,99.0,770.0,0.0,23.0,6.91,83.5,27.0,14.5,14.5
19:46:01.867,68,99.0,770.0,0.0,23.0,6.91,83.5,27.0,14.5,14.5
19:46:01.987,68,99.0,770.0,0.0,23.0,6.91,83.5,27.0,14.5,14.5
19:46:02.078,68,99.0,770.0,0.0,23.0,6.91,83.5,27.0,14.5,14.5
19:46:02.167,68,99.0,770.0,0.0,23.0,6.91,83.5,27.0,14.5,14.5
19:46:02.257,68,99.0,770.0,0.0,23.0,6.91,83.5,27.0,14.5,14.5
19:46:02.347,68,99.0,768.0,0.0,23.0,6.91,83.5,27.0,14.5,14.5
19:46:02.437,68,99.0,768.0,0.0,23.0,6.91,83.5,27.0,14.5,14.5
19:46:02.527,68,99.0,768.0,0.0,23.0,6.91,83.5,27.0,14.5,14.5
19:46:02.617,68,99.0,768.0,0.0,23.0,7.08,83.5,27.0,14.5,14.5
19:46:02.707,68,99.0,768.0,0.0,23.0,7.08,83.5,27.0,14.5,14.5
19:46:02.796,68,99.0,768.0,0.0,23.0,7.08,83.5,27.0,14.5,14.5
19:46:02.886,68,99.0,768.0,0.0,23.0,7.08,83.5,27.0,14.5,14.5
19:46:03.006,68,99.0,768.0,0.0,23.0,7.08,83.5,27.0,14.5,14.5
19:46:03.097,68,99.0,768.0,0.0,23.0,7.08,83.5,27.0,14.5,14.5
19:46:03.186,68,99.0,768.0,0.0,23.0,7.08,83.5,27.0,14.5,14.5
19:46:03.276,68,99.0,767.0,0.0,23.0,7.08,83.5,27.0,14.5,14.5
19:46:03.366,68,99.0,767.0,0.0,23.0,7.08,83.5,27.0,14.5,14.5
19:46:03.456,68,99.0,767.0,0.0,24.0,7.08,83.5,27.0,14.5,14.5
19:46:03.547,68,99.0,767.0,0.0,24.0,6.94,83.5,27.0,14.5,14.5
19:46:03.638,68,99.0,767.0,0.0,24.0,6.94,83.5,27.0,14.5,14.5
19:46:03.727,68,99.0,767.0,0.0,24.0,6.94,83.5,27.0,14.5,14.5
19:46:03.816,68,99.0,767.0,0.0,24.0,6.94,83.5,27.0,14.5,14.5
19:46:03.908,68,99.0,767.0,0.0,24.0,6.94,83.5,27.0,14.5,14.5
19:46:03.996,68,99.0,767.0,0.0,24.0,6.94,83.5,27.0,14.5,14.5
19:46:04.086,68,99.0,767.0,0.0,24.0,6.94,83.5,27.0,14.5,14.5
19:46:04.176,68,99.0,765.0,0.0,24.0,6.94,83.5,27.0,14.5,14.5
19:46:04.266,68,99.0,765.0,0.0,24.0,6.94,83.5,27.0,14.5,14.5
19:46:04.356,68,99.0,765.0,0.0,24.0,6.94,83.5,27.0,14.5,14.5
19:46:04.418,68,99.0,765.0,0.0,24.0,6.99,83.5,27.0,14.5,14.5
19:46:04.507,68,99.0,765.0,0.0,24.0,6.99,83.5,27.0,14.5,14.5
19:46:04.597,68,99.0,765.0,0.0,24.0,6.99,83.5,27.0,14.5,14.5
19:46:04.687,68,99.0,765.0,0.0,24.0,6.99,83.5,27.0,14.5,14.5
19:46:04.779,68,99.0,765.0,0.0,24.0,6.99,83.5,27.0,14.5,14.5
19:46:04.868,68,99.0,765.0,0.0,24.0,6.99,83.5,27.0,14.5,14.5
19:46:04.957,68,99.0,765.0,0.0,24.0,6.99,83.5,27.0,14.5,14.5
19:46:05.047,68,99.0,770.0,0.0,24.0,6.99,83.5,27.0,14.5,14.5
19:46:05.137,68,99.0,770.0,0.0,24.0,6.99,83.5,27.0,14.5,14.5
19:46:05.228,68,99.0,770.0,0.0,24.0,6.99,83.5,27.0,14.5,14.5
19:46:05.317,68,99.0,770.0,0.0,24.0,6.86,83.5,27.0,14.5,14.5
19:46:05.408,68,99.0,770.0,0.0,24.0,6.86,83.5,27.0,14.5,14.5
19:46:05.498,68,99.0,770.0,0.0,24.0,6.86,83.5,28.0,14.5,14.5
19:46:05.616,68,99.0,770.0,0.0,24.0,6.86,83.5,28.0,14.5,14.5
19:46:05.707,68,99.0,770.0,0.0,24.0,6.86,83.5,28.0,14.5,14.5
19:46:05.797,68,99.0,770.0,0.0,24.0,6.86,83.5,28.0,14.5,14.5
19:46:05.887,68,99.0,770.0,0.0,24.0,6.86,83.5,28.0,14.5,14.5
19:46:05.978,68,99.0,771.0,0.0,24.0,6.86,83.5,28.0,14.5,14.5
19:46:06.067,68,99.0,771.0,0.0,24.0,6.86,83.5,28.0,14.5,14.5
19:46:06.157,68,99.0,771.0,0.0,25.0,6.86,83.5,28.0,14.5,14.5
19:46:06.247,68,99.0,771.0,0.0,25.0,6.74,83.5,28.0,14.5,14.5
19:46:06.337,68,99.0,771.0,0.0,25.0,6.74,83.5,28.0,14.5,14.5
19:46:06.426,68,99.0,771.0,0.0,25.0,6.74,83.5,28.0,14.5,14.5
19:46:06.516,68,99.0,771.0,0.0,25.0,6.74,83.5,28.0,14.5,14.5
19:46:06.606,68,99.0,771.0,0.0,25.0,6.74,83.5,28.0,14.5,14.5
19:46:06.696,68,99.0,771.0,0.0,25.0,6.74,83.5,28.0,14.5,14.5
19:46:06.787,68,99.0,771.0,0.0,25.0,6.74,83.5,28.0,14.5,14.5
19:46:06.876,68,99.0,772.0,0.0,25.0,6.74,83.5,28.0,14.5,14.5
19:46:06.997,68,99.0,772.0,0.0,25.0,6.74,83.5,28.0,14.5,14.5
19:46:07.087,68,99.0,772.0,0.0,25.0,6.74,83.5,28.0,14.5,14.5
19:46:07.176,68,99.0,772.0,0.0,25.0,7.11,83.5,28.0,14.5,14.5
19:46:07.297,68,99.0,772.0,0.0,25.0,7.11,83.5,28.0,14.5,14.5
19:46:07.387,68,99.0,772.0,0.0,25.0,7.11,83.5,28.0,14.5,14.5
19:46:07.477,68,99.0,772.0,0.0,25.0,7.11,83.5,28.0,14.5,14.5
19:46:07.567,68,99.0,772.0,0.0,25.0,7.11,83.5,28.0,14.5,14.5
19:46:07.657,68,99.0,772.0,0.0,25.0,7.11,83.5,28.0,14.5,14.5
19:46:07.747,68,99.0,772.0,0.0,25.0,7.11,83.5,28.0,14.5,14.5
19:46:07.839,68,99.0,770.0,0.0,25.0,7.11,83.5,28.0,14.5,14.5
19:46:07.927,68,99.0,770.0,0.0,25.0,7.11,83.5,28.0,14.5,14.5
19:46:08.019,68,99.0,770.0,0.0,26.0,7.11,83.5,28.0,14.5,14.5
19:46:08.107,68,99.0,770.0,0.0,26.0,6.94,83.5,28.0,14.5,14.5
19:46:08.196,68,99.0,770.0,0.0,26.0,6.94,83.5,28.0,14.5,14.5
19:46:08.286,68,99.0,770.0,0.0,26.0,6.94,83.5,28.0,14.5,14.5
19:46:08.376,68,99.0,770.0,0.0,26.0,6.94,83.5,28.0,14.5,14.5
19:46:08.466,68,99.0,770.0,0.0,26.0,6.94,83.5,28.0,14.5,14.5
19:46:08.556,68,99.0,770.0,0.0,26.0,6.94,83.5,28.0,14.5,14.5
19:46:08.646,68,99.0,770.0,0.0,26.0,6.94,83.5,28.0,14.5,14.5
19:46:08.736,68,99.0,769.0,0.0,26.0,6.94,83.5,28.0,14.5,14.5
19:46:08.826,68,99.0,769.0,0.0,26.0,6.94,83.5,28.0,14.5,14.5
19:46:08.917,68,99.0,769.0,0.0,26.0,6.94,83.5,28.0,14.5,14.5
19:46:09.008,68,99.0,769.0,0.0,26.0,6.99,83.5,28.0,14.5,14.5
19:46:09.096,68,99.0,769.0,0.0,26.0,6.99,83.5,28.0,14.5,14.5
19:46:09.187,68,99.0,769.0,0.0,26.0,6.99,83.5,28.0,14.5,14.5
19:46:09.277,68,99.0,769.0,0.0,26.0,6.99,83.5,28.0,14.5,14.5
19:46:09.367,68,99.0,769.0,0.0,26.0,6.99,83.5,28.0,14.5,14.5
19:46:09.457,68,99.0,769.0,0.0,26.0,6.99,83.5,28.0,14.5,14.5
19:46:09.519,68,99.0,769.0,0.0,26.0,6.99,83.5,28.0,14.5,14.5
19:46:09.608,68,99.0,769.0,0.0,26.0,6.99,83.5,28.0,14.5,14.5
19:46:09.698,68,99.0,769.0,0.0,26.0,6.99,83.5,28.0,14.5,14.5
19:46:09.817,68,99.0,769.0,0.0,26.0,6.99,83.5,28.0,14.5,14.5
19:46:09.910,68,99.0,769.0,0.0,26.0,7.41,83.5,28.0,14.5,14.5
19:46:09.968,68,99.0,769.0,0.0,26.0,7.41,83.5,28.0,14.5,14.5
19:46:10.058,68,99.0,769.0,0.0,26.0,7.41,83.5,28.0,14.5,14.5
19:46:10.147,68,99.0,769.0,0.0,26.0,7.41,83.5,28.0,22.0,14.5
19:46:10.238,68,99.0,769.0,0.0,26.0,7.41,83.5,28.0,22.0,22.0
19:46:10.327,68,99.0,769.0,0.0,26.0,7.41,83.5,28.0,22.0,22.0
19:46:10.417,68,101.0,769.0,0.0,26.0,7.41,83.5,28.0,22.0,22.0
19:46:10.538,68,101.0,1049.0,0.0,26.0,7.41,83.5,28.0,22.0,22.0
19:46:10.626,68,101.0,1049.0,2.0,26.0,7.41,83.5,28.0,22.0,22.0
19:46:10.717,68,101.0,1049.0,2.0,30.0,7.41,83.5,28.0,22.0,22.0
19:46:10.807,68,101.0,1049.0,2.0,30.0,12.77,83.5,28.0,22.0,22.0
19:46:10.897,68,101.0,1049.0,2.0,30.0,12.77,83.5,28.0,22.0,22.0
19:46:10.988,68,101.0,1049.0,2.0,30.0,12.77,83.5,28.0,22.0,22.0
19:46:11.106,68,101.0,1049.0,2.0,30.0,12.77,83.5,28.0,24.7,22.0
19:46:11.226,68,101.0,1049.0,2.0,30.0,12.77,83.5,28.0,24.7,31.0
19:46:11.317,69,101.0,1049.0,2.0,30.0,12.77,83.5,28.0,24.7,31.0
19:46:11.407,69,106.0,1049.0,2.0,30.0,12.77,83.5,28.0,24.7,31.0
19:46:11.468,69,106.0,1261.0,2.0,30.0,12.77,83.5,28.0,24.7,31.0
19:46:11.558,69,106.0,1261.0,11.0,30.0,12.77,83.5,28.0,24.7,31.0
19:46:11.649,69,106.0,1261.0,11.0,32.0,12.77,83.5,28.0,24.7,31.0
19:46:11.738,69,106.0,1261.0,11.0,32.0,26.69,83.5,28.0,24.7,31.0
19:46:11.827,69,106.0,1261.0,11.0,32.0,26.69,83.5,28.0,24.7,31.0
19:46:11.920,69,106.0,1261.0,11.0,32.0,26.69,83.5,28.0,24.7,31.0
19:46:12.008,69,106.0,1261.0,11.0,32.0,26.69,83.5,28.0,47.8,31.0
19:46:12.098,69,106.0,1261.0,11.0,32.0,26.69,83.5,28.0,47.8,48.2
19:46:12.187,69,106.0,1261.0,11.0,32.0,26.69,83.5,28.0,47.8,48.2
19:46:12.277,69,143.0,1261.0,11.0,32.0,26.69,83.5,28.0,47.8,48.2
19:46:12.367,69,143.0,2247.0,11.0,32.0,26.69,83.5,28.0,47.8,48.2
19:46:12.460,69,143.0,2247.0,20.0,32.0,26.69,83.5,28.0,47.8,48.2
19:46:12.548,69,143.0,2247.0,20.0,35.0,26.69,83.5,28.0,47.8,48.2
19:46:12.638,69,143.0,2247.0,20.0,35.0,39.99,83.5,28.0,47.8,48.2
19:46:12.728,69,143.0,2247.0,20.0,35.0,39.99,83.5,28.0,47.8,48.2
19:46:12.818,69,143.0,2247.0,20.0,35.0,39.99,83.5,28.0,47.8,48.2
19:46:12.907,69,143.0,2247.0,20.0,35.0,39.99,83.5,28.0,14.5,48.2
19:46:12.999,69,143.0,2247.0,20.0,35.0,39.99,83.5,28.0,14.5,14.5
19:46:13.086,69,143.0,2247.0,20.0,35.0,39.99,83.5,28.0,14.5,14.5
19:46:13.177,69,94.0,2247.0,20.0,35.0,39.99,83.5,28.0,14.5,14.5
19:46:13.268,69,94.0,1821.0,20.0,35.0,39.99,83.5,28.0,14.5,14.5
19:46:13.358,69,94.0,1821.0,22.0,35.0,39.99,83.5,28.0,14.5,14.5
19:46:13.448,69,94.0,1821.0,22.0,36.0,39.99,83.5,28.0,14.5,14.5
19:46:13.538,69,94.0,1821.0,22.0,36.0,25.66,83.5,28.0,14.5,14.5
19:46:13.627,69,94.0,1821.0,22.0,36.0,25.66,58.8,28.0,14.5,14.5
19:46:13.719,69,94.0,1821.0,22.0,36.0,25.66,58.8,28.0,14.5,14.5
19:46:13.807,69,94.0,1821.0,22.0,36.0,25.66,58.8,28.0,37.6,14.5
19:46:13.900,69,94.0,1821.0,22.0,36.0,25.66,58.8,28.0,37.6,39.2
19:46:13.987,69,94.0,1821.0,22.0,36.0,25.66,58.8,28.0,37.6,39.2
19:46:14.078,69,113.0,1821.0,22.0,36.0,25.66,58.8,28.0,37.6,39.2
19:46:14.197,69,113.0,1499.0,22.0,36.0,25.66,58.8,28.0,37.6,39.2
19:46:14.287,69,113.0,1499.0,25.0,36.0,25.66,58.8,28.0,37.6,39.2
19:46:14.376,69,113.0,1499.0,25.0,34.0,25.66,58.8,28.0,37.6,39.2
19:46:14.466,69,113.0,1499.0,25.0,34.0,21.91,58.8,28.0,37.6,39.2
19:46:14.557,69,113.0,1499.0,25.0,34.0,21.91,83.5,28.0,37.6,39.2
19:46:14.617,69,113.0,1499.0,25.0,34.0,21.91,83.5,28.0,37.6,39.2
19:46:14.706,69,113.0,1499.0,25.0,34.0,21.91,83.5,28.0,42.4,39.2
19:46:14.769,69,113.0,1499.0,25.0,34.0,21.91,83.5,28.0,42.4,43.1
19:46:14.856,69,113.0,1499.0,25.0,34.0,21.91,83.5,28.0,42.4,43.1
19:46:14.946,69,135.0,1499.0,25.0,34.0,21.91,83.5,28.0,42.4,43.1
19:46:15.037,69,135.0,1704.0,25.0,34.0,21.91,83.5,28.0,42.4,43.1
19:46:15.125,69,135.0,1704.0,29.0,34.0,21.91,83.5,28.0,42.4,43.1
19:46:15.215,69,135.0,1704.0,29.0,33.0,21.91,83.5,28.0,42.4,43.1
19:46:15.307,69,135.0,1704.0,29.0,33.0,27.49,83.5,28.0,42.4,43.1
19:46:15.399,69,135.0,1704.0,29.0,33.0,27.49,83.5,28.0,42.4,43.1
19:46:15.517,69,135.0,1704.0,29.0,33.0,27.49,83.5,28.0,42.4,43.1
19:46:15.607,69,135.0,1704.0,29.0,33.0,27.49,83.5,28.0,46.3,43.1
19:46:15.697,69,135.0,1704.0,29.0,33.0,27.49,83.5,28.0,46.3,47.8
19:46:15.787,69,135.0,1704.0,29.0,33.0,27.49,83.5,28.0,46.3,47.8
19:46:15.877,69,170.0,1704.0,29.0,33.0,27.49,83.5,28.0,46.3,47.8
19:46:15.967,69,170.0,1998.0,29.0,33.0,27.49,83.5,28.0,46.3,47.8
19:46:16.057,69,170.0,1998.0,34.0,33.0,27.49,83.5,28.0,46.3,47.8
19:46:16.147,69,170.0,1998.0,34.0,34.0,27.49,83.5,28.0,46.3,47.8
19:46:16.241,69,170.0,1998.0,34.0,34.0,45.72,83.5,28.0,46.3,47.8
19:46:16.327,69,170.0,1998.0,34.0,34.0,45.72,83.5,28.0,46.3,47.8
19:46:16.420,69,170.0,1998.0,34.0,34.0,45.72,83.5,28.0,46.3,47.8
19:46:16.508,69,170.0,1998.0,34.0,34.0,45.72,83.5,28.0,50.2,47.8
19:46:16.569,69,170.0,1998.0,34.0,34.0,45.72,83.5,28.0,50.2,51.4
19:46:16.660,69,170.0,1998.0,34.0,34.0,45.72,83.5,28.0,50.2,51.4
19:46:16.720,69,203.0,1998.0,34.0,34.0,45.72,83.5,28.0,50.2,51.4
19:46:16.809,69,203.0,2328.0,34.0,34.0,45.72,83.5,28.0,50.2,51.4
19:46:16.897,69,203.0,2328.0,40.0,34.0,45.72,83.5,28.0,50.2,51.4
19:46:17.019,69,203.0,2328.0,40.0,35.0,45.72,83.5,28.0,50.2,51.4
19:46:17.107,69,203.0,2328.0,40.0,35.0,73.13,83.5,28.0,50.2,51.4
19:46:17.168,69,203.0,2328.0,40.0,35.0,73.13,83.5,28.0,50.2,51.4
19:46:17.261,69,203.0,2328.0,40.0,35.0,73.13,83.5,28.0,50.2,51.4
19:46:17.347,69,203.0,2328.0,40.0,35.0,73.13,83.5,28.0,33.7,51.4
19:46:17.437,69,203.0,2328.0,40.0,35.0,73.13,83.5,28.0,33.7,14.5
19:46:17.527,69,203.0,2328.0,40.0,35.0,73.13,83.5,28.0,33.7,14.5
19:46:17.618,69,118.0,2328.0,40.0,35.0,73.13,83.5,28.0,33.7,14.5
19:46:17.712,69,118.0,2208.0,40.0,35.0,73.13,83.5,28.0,33.7,14.5
19:46:17.768,69,118.0,2208.0,43.0,35.0,73.13,83.5,28.0,33.7,14.5
19:46:17.857,69,118.0,2208.0,43.0,36.0,73.13,83.5,28.0,33.7,14.5
19:46:17.922,69,118.0,2208.0,43.0,36.0,31.11,83.5,28.0,33.7,14.5
19:46:18.007,69,118.0,2208.0,43.0,36.0,31.11,31.0,28.0,33.7,14.5
19:46:18.097,69,118.0,2208.0,43.0,36.0,31.11,31.0,28.0,33.7,14.5
19:46:18.187,69,118.0,2208.0,43.0,36.0,31.11,31.0,28.0,46.3,14.5
19:46:18.277,69,118.0,2208.0,43.0,36.0,31.11,31.0,28.0,46.3,52.2
19:46:18.367,69,118.0,2208.0,43.0,36.0,31.11,31.0,28.0,46.3,52.2
19:46:18.457,69,114.0,2208.0,43.0,36.0,31.11,31.0,28.0,46.3,52.2
19:46:18.549,69,114.0,1667.0,43.0,36.0,31.11,31.0,28.0,46.3,52.2
19:46:18.609,69,114.0,1667.0,45.0,36.0,31.11,31.0,28.0,46.3,52.2
19:46:18.670,69,114.0,1667.0,45.0,34.0,31.11,31.0,28.0,46.3,52.2
19:46:18.757,69,114.0,1667.0,45.0,34.0,37.02,31.0,28.0,46.3,52.2
19:46:18.847,69,114.0,1667.0,45.0,34.0,37.02,83.5,28.0,46.3,52.2
19:46:18.939,69,114.0,1667.0,45.0,34.0,37.02,83.5,28.0,46.3,52.2
19:46:19.028,69,114.0,1667.0,45.0,34.0,37.02,83.5,28.0,51.0,52.2
19:46:19.117,69,114.0,1667.0,45.0,34.0,37.02,83.5,28.0,51.0,51.0
19:46:19.208,69,114.0,1667.0,45.0,34.0,37.02,83.5,28.0,51.0,51.0
19:46:19.297,69,172.0,1667.0,45.0,34.0,37.02,83.5,28.0,51.0,51.0
19:46:19.388,69,172.0,1775.0,45.0,34.0,37.02,83.5,28.0,51.0,51.0
19:46:19.477,69,172.0,1775.0,48.0,34.0,37.02,83.5,28.0,51.0,51.0
19:46:19.569,69,172.0,1775.0,48.0,33.0,37.02,83.5,28.0,51.0,51.0
19:46:19.657,69,172.0,1775.0,48.0,33.0,35.05,83.5,28.0,51.0,51.0
19:46:19.777,69,172.0,1775.0,48.0,33.0,35.05,83.5,28.0,51.0,51.0
19:46:19.867,69,172.0,1775.0,48.0,33.0,35.05,83.5,28.0,51.0,51.0
19:46:19.957,69,172.0,1775.0,48.0,33.0,35.05,83.5,28.0,40.8,51.0
19:46:20.049,69,172.0,1775.0,48.0,33.0,35.05,83.5,28.0,40.8,40.4
19:46:20.137,69,172.0,1775.0,48.0,33.0,35.05,83.5,28.0,40.8,40.4
19:46:20.227,69,144.0,1775.0,48.0,33.0,35.05,83.5,28.0,40.8,40.4
19:46:20.317,69,144.0,1831.0,48.0,33.0,35.05,83.5,28.0,40.8,40.4
19:46:20.408,69,144.0,1831.0,49.0,33.0,35.05,83.5,28.0,40.8,40.4
19:46:20.500,69,144.0,1831.0,49.0,33.0,35.05,83.5,28.0,40.8,40.4
19:46:20.587,69,144.0,1831.0,49.0,33.0,21.08,83.5,28.0,40.8,40.4
19:46:20.683,69,144.0,1831.0,49.0,33.0,21.08,83.5,28.0,40.8,40.4
19:46:20.767,69,144.0,1831.0,49.0,33.0,21.08,83.5,28.0,40.8,40.4
19:46:20.859,69,144.0,1831.0,49.0,33.0,21.08,83.5,28.0,34.5,40.4
19:46:20.921,69,144.0,1831.0,49.0,33.0,21.08,83.5,28.0,34.5,34.5
19:46:21.007,69,144.0,1831.0,49.0,33.0,21.08,83.5,28.0,34.5,34.5
19:46:21.069,69,120.0,1831.0,49.0,33.0,21.08,83.5,28.0,34.5,34.5
19:46:21.157,69,120.0,1820.0,49.0,33.0,21.08,83.5,28.0,34.5,34.5
19:46:21.247,69,120.0,1820.0,49.0,33.0,21.08,83.5,28.0,34.5,34.5
19:46:21.337,69,120.0,1820.0,49.0,30.0,21.08,83.5,28.0,34.5,34.5
19:46:21.428,69,120.0,1820.0,49.0,30.0,19.08,83.5,28.0,34.5,34.5
19:46:21.517,69,120.0,1820.0,49.0,30.0,19.08,83.5,28.0,34.5,34.5
19:46:21.608,69,120.0,1820.0,49.0,30.0,19.08,83.5,28.0,34.5,34.5
19:46:21.668,69,120.0,1820.0,49.0,30.0,19.08,83.5,28.0,36.5,34.5
19:46:21.758,69,120.0,1820.0,49.0,30.0,19.08,83.5,28.0,36.5,36.9
19:46:21.821,69,120.0,1820.0,49.0,30.0,19.08,83.5,28.0,36.5,36.9
19:46:21.909,69,121.0,1820.0,49.0,30.0,19.08,83.5,28.0,36.5,36.9
19:46:21.968,69,121.0,1800.0,49.0,30.0,19.08,83.5,28.0,36.5,36.9
19:46:22.057,69,121.0,1800.0,48.0,30.0,19.08,83.5,28.0,36.5,36.9
19:46:22.118,69,121.0,1800.0,48.0,30.0,19.08,83.5,28.0,36.5,36.9
19:46:22.207,69,121.0,1800.0,48.0,30.0,20.47,83.5,28.0,36.5,36.9
19:46:22.269,69,121.0,1800.0,48.0,30.0,20.47,83.5,28.0,36.5,36.9
19:46:22.358,69,121.0,1800.0,48.0,30.0,20.47,83.5,28.0,36.5,36.9
19:46:22.447,69,121.0,1800.0,48.0,30.0,20.47,83.5,28.0,35.7,36.9
19:46:22.537,69,121.0,1800.0,48.0,30.0,20.47,83.5,28.0,35.7,36.1
19:46:22.627,69,121.0,1800.0,48.0,30.0,20.47,83.5,28.0,35.7,36.1
19:46:22.717,69,126.0,1800.0,48.0,30.0,20.47,83.5,28.0,35.7,36.1
19:46:22.808,69,126.0,1786.0,48.0,30.0,20.47,83.5,28.0,35.7,36.1
19:46:22.897,69,126.0,1786.0,48.0,30.0,20.47,83.5,28.0,35.7,36.1
19:46:22.961,69,126.0,1786.0,48.0,30.0,20.47,83.5,28.0,35.7,36.1
19:46:23.018,69,126.0,1786.0,48.0,30.0,19.58,83.5,28.0,35.7,36.1
