Time,Engine Coolant Temperature [Â°C],Intake Manifold Absolute Pressure [kPa],Engine RPM [RPM],Vehicle Speed Sensor [km/h],Intake Air Temperature [Â°C],Air Flow Rate from Mass Flow Sensor [g/s],Absolute Throttle Position [%],Ambient Air Temperature [Â°C],Accelerator Pedal Position D [%],Accelerator Pedal Position E [%]
13:41:37.911,42,99.0,0.0,0.0,31.0,0.91,89.0,22.0,14.1,14.5
13:41:38.001,42,99.0,0.0,0.0,31.0,0.91,89.0,22.0,14.1,14.5
13:41:38.091,42,99.0,0.0,0.0,31.0,0.91,89.0,22.0,14.1,14.5
13:41:38.181,42,99.0,0.0,0.0,31.0,0.91,89.0,22.0,14.1,14.5
13:41:38.272,42,99.0,0.0,0.0,31.0,0.91,89.0,22.0,14.1,14.5
13:41:38.361,42,99.0,0.0,0.0,31.0,0.91,89.0,22.0,14.1,14.5
13:41:38.481,42,99.0,0.0,0.0,31.0,0.91,89.0,22.0,14.1,14.5
13:41:38.571,42,99.0,0.0,0.0,31.0,0.91,89.0,22.0,14.1,14.5
13:41:38.661,42,99.0,0.0,0.0,31.0,0.91,89.0,22.0,14.1,14.5
13:41:38.722,42,99.0,0.0,0.0,31.0,0.91,89.0,22.0,14.1,14.5
13:41:38.811,42,99.0,0.0,0.0,31.0,0.91,89.0,22.0,14.1,14.5
13:41:38.931,42,99.0,0.0,0.0,31.0,0.91,89.0,22.0,14.1,14.5
13:41:39.021,42,99.0,0.0,0.0,31.0,0.91,89.0,22.0,14.1,14.5
13:41:39.111,42,99.0,0.0,0.0,31.0,0.91,89.0,22.0,14.1,14.5
13:41:39.201,42,99.0,0.0,0.0,31.0,0.91,89.0,22.0,14.1,14.5
13:41:39.291,42,99.0,0.0,0.0,31.0,0.91,89.0,22.0,14.1,14.5
13:41:39.381,42,99.0,0.0,0.0,31.0,0.91,89.0,22.0,14.1,14.5
13:41:39.471,42,99.0,0.0,0.0,31.0,0.91,89.0,22.0,14.1,14.5
13:41:39.561,42,99.0,0.0,0.0,31.0,0.91,89.0,22.0,14.1,14.5
13:41:39.623,42,99.0,0.0,0.0,31.0,0.91,89.0,22.0,14.1,14.5
13:41:39.711,41,99.0,0.0,0.0,31.0,0.91,89.0,22.0,14.1,14.5
13:41:39.772,41,99.0,0.0,0.0,31.0,0.91,89.0,22.0,14.1,14.5
13:41:39.861,41,99.0,0.0,0.0,31.0,0.91,89.0,22.0,14.1,14.5
13:41:39.922,41,99.0,0.0,0.0,31.0,0.91,89.0,22.0,14.1,14.5
13:41:40.012,41,99.0,0.0,0.0,31.0,0.91,89.0,22.0,14.1,14.5
13:41:40.072,41,99.0,0.0,0.0,31.0,3.3,89.0,22.0,14.1,14.5
13:41:40.161,41,99.0,0.0,0.0,31.0,3.3,89.0,22.0,14.1,14.5
13:41:40.222,41,99.0,0.0,0.0,31.0,3.3,89.0,23.0,14.1,14.5
13:41:40.311,41,99.0,0.0,0.0,31.0,3.3,89.0,23.0,14.1,14.5
13:41:40.371,41,99.0,0.0,0.0,31.0,3.3,89.0,23.0,14.1,14.5
13:41:40.460,41,99.0,0.0,0.0,31.0,3.3,89.0,23.0,14.1,14.5
13:41:40.521,41,94.0,0.0,0.0,31.0,3.3,89.0,23.0,14.1,14.5
13:41:40.611,41,94.0,1081.0,0.0,31.0,3.3,89.0,23.0,14.1,14.5
13:41:40.671,41,94.0,1081.0,0.0,31.0,3.3,89.0,23.0,14.1,14.5
13:41:40.760,41,94.0,1081.0,0.0,35.0,3.3,89.0,23.0,14.1,14.5
13:41:40.821,41,94.0,1081.0,0.0,35.0,7.63,89.0,23.0,14.1,14.5
13:41:40.910,41,94.0,1081.0,0.0,35.0,7.63,83.1,23.0,14.1,14.5
13:41:40.971,41,94.0,1081.0,0.0,35.0,7.63,83.1,23.0,14.1,14.5
13:41:41.061,41,94.0,1081.0,0.0,35.0,7.63,83.1,23.0,14.1,14.5
13:41:41.151,41,94.0,1081.0,0.0,35.0,7.63,83.1,23.0,14.1,14.5
13:41:41.240,41,94.0,1081.0,0.0,35.0,7.63,83.1,23.0,14.1,14.5
13:41:41.330,41,98.0,1081.0,0.0,35.0,7.63,83.1,23.0,14.1,14.5
13:41:41.420,41,98.0,892.0,0.0,35.0,7.63,83.1,23.0,14.1,14.5
13:41:41.511,41,98.0,892.0,0.0,35.0,7.63,83.1,23.0,14.1,14.5
13:41:41.571,41,98.0,892.0,0.0,44.0,7.63,83.1,23.0,14.1,14.5
13:41:41.661,41,98.0,892.0,0.0,44.0,8.99,83.1,23.0,14.1,14.5
13:41:41.721,41,98.0,892.0,0.0,44.0,8.99,83.1,23.0,14.1,14.5
13:41:41.811,41,98.0,892.0,0.0,44.0,8.99,83.1,23.0,14.1,14.5
13:41:41.872,41,98.0,892.0,0.0,44.0,8.99,83.1,23.0,14.1,14.5
13:41:41.961,41,98.0,892.0,0.0,44.0,8.99,83.1,23.0,14.1,14.5
13:41:42.021,41,98.0,892.0,0.0,44.0,8.99,83.1,23.0,14.1,14.5
13:41:42.111,41,99.0,892.0,0.0,44.0,8.99,83.1,23.0,14.1,14.5
13:41:42.172,41,99.0,835.0,0.0,44.0,8.99,83.1,23.0,14.1,14.5
13:41:42.261,41,99.0,835.0,0.0,44.0,8.99,83.1,23.0,14.1,14.5
13:41:42.381,41,99.0,835.0,0.0,42.0,8.99,83.1,23.0,14.1,14.5
13:41:42.471,41,99.0,835.0,0.0,42.0,8.08,83.1,23.0,14.1,14.5
13:41:42.560,41,99.0,835.0,0.0,42.0,8.08,83.1,23.0,14.1,14.5
13:41:42.621,41,99.0,835.0,0.0,42.0,8.08,83.1,23.0,14.1,14.5
13:41:42.711,41,99.0,835.0,0.0,42.0,8.08,83.1,23.0,14.1,14.5
13:41:42.771,41,99.0,835.0,0.0,42.0,8.08,83.1,23.0,14.1,14.5
13:41:42.861,41,99.0,835.0,0.0,42.0,8.08,83.1,23.0,14.1,14.5
13:41:42.922,41,99.0,835.0,0.0,42.0,8.08,83.1,23.0,14.1,14.5
13:41:43.011,41,99.0,814.0,0.0,42.0,8.08,83.1,23.0,14.1,14.5
13:41:43.073,41,99.0,814.0,0.0,42.0,8.08,83.1,23.0,14.1,14.5
13:41:43.161,41,99.0,814.0,0.0,40.0,8.08,83.1,23.0,14.1,14.5
13:41:43.223,41,99.0,814.0,0.0,40.0,7.66,83.1,23.0,14.1,14.5
13:41:43.317,41,99.0,814.0,0.0,40.0,7.66,83.1,23.0,14.1,14.5
13:41:43.375,41,99.0,814.0,0.0,40.0,7.66,83.1,23.0,14.1,14.5
13:41:43.461,41,99.0,814.0,0.0,40.0,7.66,83.1,23.0,14.5,14.5
13:41:43.522,41,99.0,814.0,0.0,40.0,7.66,83.1,23.0,14.5,14.5
13:41:43.611,41,99.0,814.0,0.0,40.0,7.66,83.1,23.0,14.5,14.5
13:41:43.672,41,99.0,814.0,0.0,40.0,7.66,83.1,23.0,14.5,14.5
13:41:43.761,41,99.0,773.0,0.0,40.0,7.66,83.1,23.0,14.5,14.5
13:41:43.822,41,99.0,773.0,0.0,40.0,7.66,83.1,23.0,14.5,14.5
13:41:43.911,41,99.0,773.0,0.0,39.0,7.66,83.1,23.0,14.5,14.5
13:41:43.973,41,99.0,773.0,0.0,39.0,9.08,83.1,23.0,14.5,14.5
13:41:44.061,41,99.0,773.0,0.0,39.0,9.08,83.1,23.0,14.5,14.5
13:41:44.122,41,99.0,773.0,0.0,39.0,9.08,83.1,23.0,14.5,14.5
13:41:44.212,41,99.0,773.0,0.0,39.0,9.08,83.1,23.0,14.9,14.5
13:41:44.273,41,99.0,773.0,0.0,39.0,9.08,83.1,23.0,14.9,14.5
13:41:44.361,41,99.0,773.0,0.0,39.0,9.08,83.1,23.0,14.9,14.5
13:41:44.423,41,99.0,773.0,0.0,39.0,9.08,83.1,23.0,14.9,14.5
13:41:44.512,41,99.0,912.0,0.0,39.0,9.08,83.1,23.0,14.9,14.5
13:41:44.572,41,99.0,912.0,0.0,39.0,9.08,83.1,23.0,14.9,14.5
13:41:44.662,41,99.0,912.0,0.0,41.0,9.08,83.1,23.0,14.9,14.5
13:41:44.722,41,99.0,912.0,0.0,41.0,9.52,83.1,23.0,14.9,14.5
13:41:44.811,41,99.0,912.0,0.0,41.0,9.52,83.1,23.0,14.9,14.5
13:41:44.872,41,99.0,912.0,0.0,41.0,9.52,83.1,23.0,14.9,14.5
13:41:44.962,41,99.0,912.0,0.0,41.0,9.52,83.1,23.0,14.1,14.5
13:41:45.022,41,99.0,912.0,0.0,41.0,9.52,83.1,23.0,14.1,14.5
13:41:45.111,41,99.0,912.0,0.0,41.0,9.52,83.1,23.0,14.1,14.5
13:41:45.201,41,100.0,912.0,0.0,41.0,9.52,83.1,23.0,14.1,14.5
13:41:45.291,41,100.0,912.0,0.0,41.0,9.52,83.1,23.0,14.1,14.5
13:41:45.380,41,100.0,912.0,0.0,41.0,9.52,83.1,23.0,14.1,14.5
13:41:45.471,41,100.0,912.0,0.0,41.0,9.52,83.1,23.0,14.1,14.5
13:41:45.561,41,100.0,912.0,0.0,41.0,9.47,83.1,23.0,14.1,14.5
13:41:45.622,41,100.0,912.0,0.0,41.0,9.47,83.1,23.0,14.1,14.5
13:41:45.711,41,100.0,912.0,0.0,41.0,9.47,83.1,23.0,14.1,14.5
13:41:45.772,41,100.0,912.0,0.0,41.0,9.47,83.1,23.0,14.1,14.5
13:41:45.861,41,100.0,912.0,0.0,41.0,9.47,83.1,23.0,14.1,14.5
13:41:45.922,41,100.0,912.0,0.0,41.0,9.47,83.1,23.0,14.1,14.5
13:41:46.011,41,101.0,912.0,0.0,41.0,9.47,83.1,23.0,14.1,14.5
13:41:46.073,41,101.0,935.0,0.0,41.0,9.47,83.1,23.0,14.1,14.5
13:41:46.163,41,101.0,935.0,1.0,41.0,9.47,83.1,23.0,14.1,14.5
13:41:46.222,41,101.0,935.0,1.0,41.0,9.47,83.1,23.0,14.1,14.5
13:41:46.311,41,101.0,935.0,1.0,41.0,10.19,83.1,23.0,14.1,14.5
13:41:46.372,41,101.0,935.0,1.0,41.0,10.19,83.1,23.0,14.1,14.5
13:41:46.461,41,101.0,935.0,1.0,41.0,10.19,83.1,23.0,14.1,14.5
13:41:46.551,41,101.0,935.0,1.0,41.0,10.19,83.1,23.0,14.1,14.5
13:41:46.612,41,101.0,935.0,1.0,41.0,10.19,83.1,23.0,14.1,14.5
13:41:46.672,41,101.0,935.0,1.0,41.0,10.19,83.1,23.0,14.1,14.5
13:41:46.761,41,102.0,935.0,1.0,41.0,10.19,83.1,23.0,14.1,14.5
13:41:46.823,41,102.0,948.0,1.0,41.0,10.19,83.1,23.0,14.1,14.5
13:41:46.911,41,102.0,948.0,1.0,41.0,10.19,83.1,23.0,14.1,14.5
13:41:46.972,41,102.0,948.0,1.0,41.0,10.19,83.1,23.0,14.1,14.5
13:41:47.060,41,102.0,948.0,1.0,41.0,10.3,83.1,23.0,14.1,14.5
13:41:47.122,41,102.0,948.0,1.0,41.0,10.3,83.1,23.0,14.1,14.5
13:41:47.211,41,102.0,948.0,1.0,41.0,10.3,83.1,23.0,14.1,14.5
13:41:47.272,41,102.0,948.0,1.0,41.0,10.3,83.1,23.0,14.1,14.5
13:41:47.363,41,102.0,948.0,1.0,41.0,10.3,83.1,23.0,14.1,14.5
13:41:47.422,40,102.0,948.0,1.0,41.0,10.3,83.1,23.0,14.1,14.5
13:41:47.512,40,102.0,948.0,1.0,41.0,10.3,83.1,23.0,14.1,14.5
13:41:47.572,40,102.0,978.0,1.0,41.0,10.3,83.1,23.0,14.1,14.5
13:41:47.661,40,102.0,978.0,2.0,41.0,10.3,83.1,23.0,14.1,14.5
13:41:47.723,40,102.0,978.0,2.0,41.0,10.3,83.1,23.0,14.1,14.5
13:41:47.812,40,102.0,978.0,2.0,41.0,9.86,83.1,23.0,14.1,14.5
13:41:47.872,40,102.0,978.0,2.0,41.0,9.86,83.1,23.0,14.1,14.5
13:41:47.962,40,102.0,978.0,2.0,41.0,9.86,83.1,23.0,14.1,14.5
13:41:48.022,40,102.0,978.0,2.0,41.0,9.86,83.1,23.0,14.1,14.5
13:41:48.112,40,102.0,978.0,2.0,41.0,9.86,83.1,23.0,14.1,14.5
13:41:48.173,40,102.0,978.0,2.0,41.0,9.86,83.1,23.0,14.1,14.5
13:41:48.261,40,103.0,978.0,2.0,41.0,9.86,83.1,23.0,14.1,14.5
13:41:48.322,40,103.0,930.0,2.0,41.0,9.86,83.1,23.0,14.1,14.5
13:41:48.412,40,103.0,930.0,2.0,41.0,9.86,83.1,23.0,14.1,14.5
13:41:48.472,40,103.0,930.0,2.0,40.0,9.86,83.1,23.0,14.1,14.5
13:41:48.561,40,103.0,930.0,2.0,40.0,9.83,83.1,23.0,14.1,14.5
13:41:48.652,40,103.0,930.0,2.0,40.0,9.83,83.1,23.0,14.1,14.5
13:41:48.712,40,103.0,930.0,2.0,40.0,9.83,83.1,23.0,14.1,14.5
13:41:48.772,40,103.0,930.0,2.0,40.0,9.83,83.1,23.0,14.5,14.5
13:41:48.862,40,103.0,930.0,2.0,40.0,9.83,83.1,23.0,14.5,14.1
13:41:48.952,40,103.0,930.0,2.0,40.0,9.83,83.1,23.0,14.5,14.1
13:41:49.014,40,103.0,930.0,2.0,40.0,9.83,83.1,23.0,14.5,14.1
13:41:49.102,40,103.0,945.0,2.0,40.0,9.83,83.1,23.0,14.5,14.1
13:41:49.193,40,103.0,945.0,1.0,40.0,9.83,83.1,23.0,14.5,14.1
13:41:49.281,40,103.0,945.0,1.0,39.0,9.83,83.1,23.0,14.5,14.1
13:41:49.371,40,103.0,945.0,1.0,39.0,9.77,83.1,23.0,14.5,14.1
13:41:49.461,40,103.0,945.0,1.0,39.0,9.77,83.1,23.0,14.5,14.1
13:41:49.522,40,103.0,945.0,1.0,39.0,9.77,83.1,23.0,14.5,14.1
13:41:49.612,40,103.0,945.0,1.0,39.0,9.77,83.1,23.0,14.1,14.1
13:41:49.672,40,103.0,945.0,1.0,39.0,9.77,83.1,23.0,14.1,14.5
13:41:49.762,40,103.0,945.0,1.0,39.0,9.77,83.1,23.0,14.1,14.5
13:41:49.824,40,103.0,945.0,1.0,39.0,9.77,83.1,23.0,14.1,14.5
13:41:49.912,40,103.0,945.0,1.0,39.0,9.77,83.1,23.0,14.1,14.5
13:41:49.972,40,103.0,945.0,1.0,39.0,9.77,83.1,23.0,14.1,14.5
13:41:50.062,40,103.0,945.0,1.0,39.0,9.77,83.1,23.0,14.1,14.5
13:41:50.122,40,103.0,945.0,1.0,39.0,9.74,83.1,23.0,14.1,14.5
13:41:50.212,40,103.0,945.0,1.0,39.0,9.74,83.1,23.0,14.1,14.5
13:41:50.331,40,103.0,945.0,1.0,39.0,9.74,83.1,23.0,14.1,14.5
13:41:50.431,40,103.0,945.0,1.0,39.0,9.74,83.1,23.0,14.1,14.5
13:41:50.511,40,103.0,945.0,1.0,39.0,9.74,83.1,23.0,14.1,14.5
13:41:50.632,40,103.0,945.0,1.0,39.0,9.74,83.1,23.0,14.1,14.5
13:41:50.787,40,103.0,945.0,1.0,39.0,9.74,83.1,23.0,14.1,14.5
13:41:50.872,40,103.0,914.0,1.0,39.0,9.74,83.1,23.0,14.1,14.5
13:41:50.961,40,103.0,914.0,1.0,39.0,9.74,83.1,23.0,14.1,14.5
13:41:51.022,40,103.0,914.0,1.0,39.0,9.74,83.1,23.0,14.1,14.5
13:41:51.111,40,103.0,914.0,1.0,39.0,9.74,83.1,23.0,14.1,14.5
13:41:51.172,40,103.0,914.0,1.0,39.0,9.74,83.1,23.0,14.1,14.5
13:41:51.261,40,103.0,914.0,1.0,39.0,9.74,83.1,23.0,14.1,14.5
13:41:51.322,40,103.0,914.0,1.0,39.0,9.74,83.1,23.0,14.1,14.5
13:41:51.411,40,103.0,914.0,1.0,39.0,9.74,83.1,23.0,14.1,14.5
13:41:51.473,40,103.0,914.0,1.0,39.0,9.74,83.1,23.0,14.1,14.5
13:41:51.561,40,103.0,914.0,1.0,39.0,9.74,83.1,23.0,14.1,14.5
13:41:51.621,40,103.0,946.0,1.0,39.0,9.74,83.1,23.0,14.1,14.5
13:41:51.711,40,103.0,946.0,2.0,39.0,9.74,83.1,23.0,14.1,14.5
13:41:51.772,40,103.0,946.0,2.0,38.0,9.74,83.1,23.0,14.1,14.5
13:41:51.861,40,103.0,946.0,2.0,38.0,10.33,83.1,23.0,14.1,14.5
13:41:51.922,40,103.0,946.0,2.0,38.0,10.33,83.1,23.0,14.1,14.5
13:41:52.011,40,103.0,946.0,2.0,38.0,10.33,83.1,23.0,14.1,14.5
13:41:52.072,40,103.0,946.0,2.0,38.0,10.33,83.1,23.0,14.1,14.5
13:41:52.161,40,103.0,946.0,2.0,38.0,10.33,83.1,23.0,14.1,14.5
13:41:52.250,40,103.0,946.0,2.0,38.0,10.33,83.1,23.0,14.1,14.5
13:41:52.312,40,103.0,946.0,2.0,38.0,10.33,83.1,23.0,14.1,14.5
13:41:52.372,40,103.0,938.0,2.0,38.0,10.33,83.1,23.0,14.1,14.5
13:41:52.460,40,103.0,938.0,3.0,38.0,10.33,83.1,23.0,14.1,14.5
13:41:52.521,40,103.0,938.0,3.0,39.0,10.33,83.1,23.0,14.1,14.5
13:41:52.611,40,103.0,938.0,3.0,39.0,10.05,83.1,23.0,14.1,14.5
13:41:52.672,40,103.0,938.0,3.0,39.0,10.05,83.1,23.0,14.1,14.5
13:41:52.761,40,103.0,938.0,3.0,39.0,10.05,83.1,23.0,14.1,14.5
13:41:52.851,40,103.0,938.0,3.0,39.0,10.05,83.1,23.0,14.1,14.5
13:41:52.912,40,103.0,938.0,3.0,39.0,10.05,83.1,23.0,14.1,14.5
13:41:53.001,40,103.0,938.0,3.0,39.0,10.05,83.1,23.0,14.1,14.5
13:41:53.061,40,104.0,938.0,3.0,39.0,10.05,83.1,23.0,14.1,14.5
13:41:53.151,40,104.0,917.0,3.0,39.0,10.05,83.1,23.0,14.1,14.5
13:41:53.241,40,104.0,917.0,4.0,39.0,10.05,83.1,23.0,14.1,14.5
13:41:53.302,40,104.0,917.0,4.0,38.0,10.05,83.1,23.0,14.1,14.5
13:41:53.362,40,104.0,917.0,4.0,38.0,9.83,83.1,23.0,14.1,14.5
13:41:53.451,40,104.0,917.0,4.0,38.0,9.83,83.1,23.0,14.1,14.5
13:41:53.512,40,104.0,917.0,4.0,38.0,9.83,83.1,23.0,14.1,14.5
13:41:53.601,40,104.0,917.0,4.0,38.0,9.83,83.1,23.0,14.1,14.5
13:41:53.691,40,104.0,917.0,4.0,38.0,9.83,83.1,23.0,14.1,14.5
13:41:53.752,40,104.0,917.0,4.0,38.0,9.83,83.1,23.0,14.1,14.5
13:41:53.812,40,104.0,917.0,4.0,38.0,9.83,83.1,23.0,14.1,14.5
13:41:53.901,40,104.0,922.0,4.0,38.0,9.83,83.1,23.0,14.1,14.5
13:41:53.962,40,104.0,922.0,5.0,38.0,9.83,83.1,23.0,14.1,14.5
13:41:54.051,40,104.0,922.0,5.0,38.0,9.83,83.1,23.0,14.1,14.5
13:41:54.112,40,104.0,922.0,5.0,38.0,10.58,83.1,23.0,14.1,14.5
13:41:54.201,40,104.0,922.0,5.0,38.0,10.58,83.1,23.0,14.1,14.5
13:41:54.262,40,104.0,922.0,5.0,38.0,10.58,83.1,23.0,14.1,14.5
13:41:54.352,40,104.0,922.0,5.0,38.0,10.58,83.1,23.0,14.1,14.5
13:41:54.412,40,104.0,922.0,5.0,38.0,10.58,83.1,23.0,14.1,14.5
13:41:54.502,40,104.0,922.0,5.0,38.0,10.58,83.1,23.0,14.1,14.5
13:41:54.562,40,104.0,922.0,5.0,38.0,10.58,83.1,23.0,14.1,14.5
13:41:54.652,40,104.0,1004.0,5.0,38.0,10.58,83.1,23.0,14.1,14.5
13:41:54.713,40,104.0,1004.0,5.0,38.0,10.58,83.1,23.0,14.1,14.5
13:41:54.801,40,104.0,1004.0,5.0,38.0,10.58,83.1,23.0,14.1,14.5
13:41:54.891,40,104.0,1004.0,5.0,38.0,9.74,83.1,23.0,14.1,14.5
13:41:54.981,40,104.0,1004.0,5.0,38.0,9.74,83.1,23.0,14.1,14.5
13:41:55.071,40,104.0,1004.0,5.0,38.0,9.74,83.1,23.0,14.1,14.5
13:41:55.161,40,104.0,1004.0,5.0,38.0,9.74,83.1,23.0,14.1,14.5
13:41:55.252,40,104.0,1004.0,5.0,38.0,9.74,83.1,23.0,14.1,14.5
13:41:55.341,40,104.0,1004.0,5.0,38.0,9.74,83.1,23.0,14.1,14.5
13:41:55.432,40,104.0,1004.0,5.0,38.0,9.74,83.1,23.0,14.1,14.5
13:41:55.522,40,104.0,917.0,5.0,38.0,9.74,83.1,23.0,14.1,14.5
13:41:55.612,40,104.0,917.0,3.0,38.0,9.74,83.1,23.0,14.1,14.5
13:41:55.702,40,104.0,917.0,3.0,37.0,9.74,83.1,23.0,14.1,14.5
13:41:55.792,40,104.0,917.0,3.0,37.0,9.16,83.1,23.0,14.1,14.5
13:41:55.882,40,104.0,917.0,3.0,37.0,9.16,83.1,23.0,14.1,14.5
13:41:55.972,40,104.0,917.0,3.0,37.0,9.16,83.1,23.0,14.1,14.5
13:41:56.061,40,104.0,917.0,3.0,37.0,9.16,83.1,23.0,15.3,14.5
13:41:56.151,40,104.0,917.0,3.0,37.0,9.16,83.1,23.0,15.3,14.9
13:41:56.241,40,104.0,917.0,3.0,37.0,9.16,83.1,23.0,15.3,14.9
13:41:56.199,40,103.0,917.0,3.0,37.0,9.16,83.1,23.0,15.3,14.9
13:41:56.319,40,103.0,867.0,3.0,37.0,9.16,83.1,23.0,15.3,14.9
13:41:56.409,40,103.0,867.0,3.0,37.0,9.16,83.1,23.0,15.3,14.9
13:41:56.500,40,103.0,867.0,3.0,37.0,9.16,83.1,23.0,15.3,14.9
13:41:56.589,40,103.0,867.0,3.0,37.0,10.16,83.1,23.0,15.3,14.9
13:41:56.679,40,103.0,867.0,3.0,37.0,10.16,83.1,23.0,15.3,14.9
13:41:56.769,40,103.0,867.0,3.0,37.0,10.16,83.1,23.0,15.3,14.9
13:41:56.859,40,103.0,867.0,3.0,37.0,10.16,83.1,23.0,14.9,14.9
13:41:56.949,40,103.0,867.0,3.0,37.0,10.16,83.1,23.0,14.9,14.5
13:41:57.040,40,103.0,867.0,3.0,37.0,10.16,83.1,23.0,14.9,14.5
13:41:57.130,40,104.0,867.0,3.0,37.0,10.16,83.1,23.0,14.9,14.5
13:41:57.220,40,104.0,871.0,3.0,37.0,10.16,83.1,23.0,14.9,14.5
13:41:57.310,40,104.0,871.0,5.0,37.0,10.16,83.1,23.0,14.9,14.5
13:41:57.400,40,104.0,871.0,5.0,37.0,10.16,83.1,23.0,14.9,14.5
13:41:57.490,40,104.0,871.0,5.0,37.0,12.61,83.1,23.0,14.9,14.5
13:41:57.580,40,104.0,871.0,5.0,37.0,12.61,83.1,23.0,14.9,14.5
13:41:57.670,40,104.0,871.0,5.0,37.0,12.61,83.1,23.0,14.9,14.5
13:41:57.760,40,104.0,871.0,5.0,37.0,12.61,83.1,23.0,14.9,14.5
13:41:57.850,40,104.0,871.0,5.0,37.0,12.61,83.1,23.0,14.9,14.5
13:41:57.942,40,104.0,871.0,5.0,37.0,12.61,83.1,23.0,14.9,14.5
13:41:58.031,40,104.0,871.0,5.0,37.0,12.61,83.1,23.0,14.9,14.5
13:41:58.119,40,104.0,1011.0,5.0,37.0,12.61,83.1,23.0,14.9,14.5
13:41:58.209,40,104.0,1011.0,9.0,37.0,12.61,83.1,23.0,14.9,14.5
13:41:58.300,40,104.0,1011.0,9.0,38.0,12.61,83.1,23.0,14.9,14.5
13:41:58.390,40,104.0,1011.0,9.0,38.0,11.19,83.1,23.0,14.9,14.5
13:41:58.480,40,104.0,1011.0,9.0,38.0,11.19,83.1,23.0,14.9,14.5
13:41:58.571,40,104.0,1011.0,9.0,38.0,11.19,83.1,23.0,14.9,14.5
13:41:58.660,40,104.0,1011.0,9.0,38.0,11.19,83.1,23.0,15.7,14.5
