Time,Engine Coolant Temperature [Â°C],Intake Manifold Absolute Pressure [kPa],Engine RPM [RPM],Vehicle Speed Sensor [km/h],Intake Air Temperature [Â°C],Air Flow Rate from Mass Flow Sensor [g/s],Absolute Throttle Position [%],Ambient Air Temperature [Â°C],Accelerator Pedal Position D [%],Accelerator Pedal Position E [%]
07:23:22.479,33,96.0,808.0,0.0,32.0,8.52,83.1,22.0,14.1,14.5
07:23:22.569,33,96.0,808.0,0.0,32.0,8.52,83.1,22.0,14.1,14.5
07:23:22.659,33,96.0,808.0,0.0,32.0,8.52,83.1,22.0,14.1,14.5
07:23:22.749,33,96.0,808.0,0.0,32.0,8.52,83.1,22.0,14.1,14.5
07:23:22.839,33,96.0,808.0,0.0,32.0,8.52,83.1,22.0,14.1,14.5
07:23:22.929,33,96.0,808.0,0.0,32.0,8.52,83.1,22.0,14.1,14.5
07:23:23.020,33,96.0,808.0,0.0,32.0,8.52,83.1,22.0,14.1,14.5
07:23:23.109,33,96.0,920.0,0.0,32.0,8.52,83.1,22.0,14.1,14.5
07:23:23.199,33,96.0,920.0,0.0,32.0,8.52,83.1,22.0,14.1,14.5
07:23:23.290,33,96.0,920.0,0.0,33.0,8.52,83.1,22.0,14.1,14.5
07:23:23.379,33,96.0,920.0,0.0,33.0,9.88,83.1,22.0,14.1,14.5
07:23:23.469,33,96.0,920.0,0.0,33.0,9.88,83.1,22.0,14.1,14.5
07:23:23.559,33,96.0,920.0,0.0,33.0,9.88,83.1,22.0,14.1,14.5
07:23:23.649,33,96.0,920.0,0.0,33.0,9.88,83.1,22.0,14.5,14.5
07:23:23.739,33,96.0,920.0,0.0,33.0,9.88,83.1,22.0,14.5,14.1
07:23:23.829,33,96.0,920.0,0.0,33.0,9.88,83.1,22.0,14.5,14.1
07:23:23.919,33,97.0,920.0,0.0,33.0,9.88,83.1,22.0,14.5,14.1
07:23:24.009,33,97.0,930.0,0.0,33.0,9.88,83.1,22.0,14.5,14.1
07:23:24.099,33,97.0,930.0,0.0,33.0,9.88,83.1,22.0,14.5,14.1
07:23:24.189,33,97.0,930.0,0.0,34.0,9.88,83.1,22.0,14.5,14.1
07:23:24.279,33,97.0,930.0,0.0,34.0,10.24,83.1,22.0,14.5,14.1
07:23:24.369,33,97.0,930.0,0.0,34.0,10.24,83.1,22.0,14.5,14.1
07:23:24.459,33,97.0,930.0,0.0,34.0,10.24,83.1,22.0,14.5,14.1
07:23:24.549,33,97.0,930.0,0.0,34.0,10.24,83.1,22.0,14.5,14.1
07:23:24.639,33,97.0,930.0,0.0,34.0,10.24,83.1,22.0,14.5,14.5
07:23:24.729,33,97.0,930.0,0.0,34.0,10.24,83.1,22.0,14.5,14.5
07:23:24.819,33,98.0,930.0,0.0,34.0,10.24,83.1,22.0,14.5,14.5
07:23:24.909,33,98.0,942.0,0.0,34.0,10.24,83.1,22.0,14.5,14.5
07:23:24.999,33,98.0,942.0,1.0,34.0,10.24,83.1,22.0,14.5,14.5
07:23:25.089,33,98.0,942.0,1.0,34.0,10.24,83.1,22.0,14.5,14.5
07:23:25.180,33,98.0,942.0,1.0,34.0,10.33,83.1,22.0,14.5,14.5
07:23:25.269,33,98.0,942.0,1.0,34.0,10.33,83.1,22.0,14.5,14.5
07:23:25.359,33,98.0,942.0,1.0,34.0,10.33,83.1,22.0,14.5,14.5
07:23:25.449,33,98.0,942.0,1.0,34.0,10.33,83.1,22.0,14.1,14.5
07:23:25.539,33,98.0,942.0,1.0,34.0,10.33,83.1,22.0,14.1,14.5
07:23:25.629,33,98.0,942.0,1.0,34.0,10.33,83.1,22.0,14.1,14.5
07:23:25.719,33,99.0,942.0,1.0,34.0,10.33,83.1,22.0,14.1,14.5
07:23:25.809,33,99.0,936.0,1.0,34.0,10.33,83.1,22.0,14.1,14.5
07:23:25.899,33,99.0,936.0,2.0,34.0,10.33,83.1,22.0,14.1,14.5
07:23:25.989,33,99.0,936.0,2.0,33.0,10.33,83.1,22.0,14.1,14.5
07:23:26.079,33,99.0,936.0,2.0,33.0,10.22,83.1,22.0,14.1,14.5
07:23:26.169,33,99.0,936.0,2.0,33.0,10.22,83.1,22.0,14.1,14.5
07:23:26.259,33,99.0,936.0,2.0,33.0,10.22,83.1,22.0,14.1,14.5
07:23:26.349,33,99.0,936.0,2.0,33.0,10.22,83.1,22.0,14.1,14.5
07:23:26.439,33,99.0,936.0,2.0,33.0,10.22,83.1,22.0,14.1,14.5
07:23:26.529,32,99.0,936.0,2.0,33.0,10.22,83.1,22.0,14.1,14.5
07:23:26.619,32,99.0,936.0,2.0,33.0,10.22,83.1,22.0,14.1,14.5
07:23:26.709,32,99.0,1000.0,2.0,33.0,10.22,83.1,22.0,14.1,14.5
07:23:26.799,32,99.0,1000.0,3.0,33.0,10.22,83.1,22.0,14.1,14.5
07:23:26.889,32,99.0,1000.0,3.0,33.0,10.22,83.1,22.0,14.1,14.5
07:23:26.979,32,99.0,1000.0,3.0,33.0,10.38,83.1,22.0,14.1,14.5
07:23:27.069,32,99.0,1000.0,3.0,33.0,10.38,83.1,22.0,14.1,14.5
07:23:27.159,32,99.0,1000.0,3.0,33.0,10.38,83.1,22.0,14.1,14.5
07:23:27.249,32,99.0,1000.0,3.0,33.0,10.38,83.1,22.0,14.1,14.5
07:23:27.339,32,99.0,1000.0,3.0,33.0,10.38,83.1,22.0,14.1,14.5
07:23:27.429,32,99.0,1000.0,3.0,33.0,10.38,83.1,22.0,14.1,14.5
07:23:27.519,32,99.0,1000.0,3.0,33.0,10.38,83.1,22.0,14.1,14.5
07:23:27.609,32,99.0,930.0,3.0,33.0,10.38,83.1,22.0,14.1,14.5
07:23:27.699,32,99.0,930.0,3.0,33.0,10.38,83.1,22.0,14.1,14.5
07:23:27.789,32,99.0,930.0,3.0,33.0,10.38,83.1,22.0,14.1,14.5
07:23:27.879,32,99.0,930.0,3.0,33.0,9.63,83.1,22.0,14.1,14.5
07:23:27.969,32,99.0,930.0,3.0,33.0,9.63,83.1,22.0,14.1,14.5
07:23:28.059,32,99.0,930.0,3.0,33.0,9.63,83.1,22.0,14.1,14.5
07:23:28.149,32,99.0,930.0,3.0,33.0,9.63,83.1,22.0,14.1,14.5
07:23:28.239,32,99.0,930.0,3.0,33.0,9.63,83.1,22.0,14.1,14.5
07:23:28.359,32,99.0,930.0,3.0,33.0,9.63,83.1,22.0,14.1,14.5
07:23:28.449,32,99.0,930.0,3.0,33.0,9.63,83.1,22.0,14.1,14.5
07:23:28.539,32,99.0,884.0,3.0,33.0,9.63,83.1,22.0,14.1,14.5
07:23:28.629,32,99.0,884.0,2.0,33.0,9.63,83.1,22.0,14.1,14.5
07:23:28.719,32,99.0,884.0,2.0,32.0,9.63,83.1,22.0,14.1,14.5
07:23:28.809,32,99.0,884.0,2.0,32.0,9.13,83.1,22.0,14.1,14.5
07:23:28.899,32,99.0,884.0,2.0,32.0,9.13,83.1,22.0,14.1,14.5
07:23:28.989,32,99.0,884.0,2.0,32.0,9.13,83.1,22.0,14.1,14.5
07:23:29.079,32,99.0,884.0,2.0,32.0,9.13,83.1,22.0,14.1,14.5
07:23:29.169,32,99.0,884.0,2.0,32.0,9.13,83.1,22.0,14.1,14.5
07:23:29.259,32,99.0,884.0,2.0,32.0,9.13,83.1,22.0,14.1,14.5
07:23:29.349,32,98.0,884.0,2.0,32.0,9.13,83.1,22.0,14.1,14.5
07:23:29.439,32,98.0,855.0,2.0,32.0,9.13,83.1,22.0,14.1,14.5
07:23:29.529,32,98.0,855.0,2.0,32.0,9.13,83.1,22.0,14.1,14.5
07:23:29.619,32,98.0,855.0,2.0,30.0,9.13,83.1,22.0,14.1,14.5
07:23:29.709,32,98.0,855.0,2.0,30.0,9.11,83.1,22.0,14.1,14.5
07:23:29.799,32,98.0,855.0,2.0,30.0,9.11,83.1,22.0,14.1,14.5
07:23:29.889,32,98.0,855.0,2.0,30.0,9.11,83.1,22.0,14.1,14.5
07:23:29.979,32,98.0,855.0,2.0,30.0,9.11,83.1,22.0,14.5,14.5
07:23:30.069,32,98.0,855.0,2.0,30.0,9.11,83.1,22.0,14.5,14.5
07:23:30.159,32,98.0,855.0,2.0,30.0,9.11,83.1,22.0,14.5,14.5
07:23:30.249,32,98.0,855.0,2.0,30.0,9.11,83.1,22.0,14.5,14.5
07:23:30.339,32,98.0,849.0,2.0,30.0,9.11,83.1,22.0,14.5,14.5
07:23:30.430,32,98.0,849.0,1.0,30.0,9.11,83.1,22.0,14.5,14.5
07:23:30.519,32,98.0,849.0,1.0,30.0,9.11,83.1,22.0,14.5,14.5
07:23:30.609,32,98.0,849.0,1.0,30.0,8.74,83.1,22.0,14.5,14.5
07:23:30.699,32,98.0,849.0,1.0,30.0,8.74,83.1,22.0,14.5,14.5
07:23:30.789,32,98.0,849.0,1.0,30.0,8.74,83.1,22.0,14.5,14.5
07:23:30.879,32,98.0,849.0,1.0,30.0,8.74,83.1,22.0,14.1,14.5
07:23:30.969,32,98.0,849.0,1.0,30.0,8.74,83.1,22.0,14.1,14.5
07:23:31.059,32,98.0,849.0,1.0,30.0,8.74,83.1,22.0,14.1,14.5
07:23:31.149,32,98.0,849.0,1.0,30.0,8.74,83.1,22.0,14.1,14.5
07:23:31.239,32,98.0,841.0,1.0,30.0,8.74,83.1,22.0,14.1,14.5
07:23:31.329,32,98.0,841.0,1.0,30.0,8.74,83.1,22.0,14.1,14.5
07:23:31.419,32,98.0,841.0,1.0,30.0,8.74,83.1,22.0,14.1,14.5
07:23:31.509,32,98.0,841.0,1.0,30.0,8.66,83.1,22.0,14.1,14.5
07:23:31.599,32,98.0,841.0,1.0,30.0,8.66,83.1,22.0,14.1,14.5
07:23:31.660,32,98.0,841.0,1.0,30.0,8.66,83.1,22.0,14.1,14.5
07:23:31.749,32,98.0,841.0,1.0,30.0,8.66,83.1,22.0,14.1,14.5
07:23:31.839,32,98.0,841.0,1.0,30.0,8.66,83.1,22.0,14.1,14.1
07:23:31.959,32,98.0,841.0,1.0,30.0,8.66,83.1,22.0,14.1,14.1
07:23:32.049,32,98.0,841.0,1.0,30.0,8.66,83.1,22.0,14.1,14.1
07:23:32.110,32,98.0,838.0,1.0,30.0,8.66,83.1,22.0,14.1,14.1
07:23:32.199,32,98.0,838.0,0.0,30.0,8.66,83.1,22.0,14.1,14.1
07:23:32.290,32,98.0,838.0,0.0,29.0,8.66,83.1,22.0,14.1,14.1
07:23:32.379,32,98.0,838.0,0.0,29.0,8.63,83.1,22.0,14.1,14.1
07:23:32.469,32,98.0,838.0,0.0,29.0,8.63,83.1,22.0,14.1,14.1
07:23:32.559,32,98.0,838.0,0.0,29.0,8.63,83.1,22.0,14.1,14.1
07:23:32.649,32,98.0,838.0,0.0,29.0,8.63,83.1,22.0,14.1,14.1
07:23:32.739,32,98.0,838.0,0.0,29.0,8.63,83.1,22.0,14.1,14.5
07:23:32.829,32,98.0,838.0,0.0,29.0,8.63,83.1,22.0,14.1,14.5
07:23:32.919,32,98.0,838.0,0.0,29.0,8.63,83.1,22.0,14.1,14.5
07:23:33.009,32,98.0,835.0,0.0,29.0,8.63,83.1,22.0,14.1,14.5
07:23:33.099,32,98.0,835.0,0.0,29.0,8.63,83.1,22.0,14.1,14.5
07:23:33.160,32,98.0,835.0,0.0,29.0,8.63,83.1,22.0,14.1,14.5
07:23:33.249,32,98.0,835.0,0.0,29.0,8.86,83.1,22.0,14.1,14.5
07:23:33.340,32,98.0,835.0,0.0,29.0,8.86,83.1,22.0,14.1,14.5
07:23:33.429,32,98.0,835.0,0.0,29.0,8.86,83.1,22.0,14.1,14.5
07:23:33.519,32,98.0,835.0,0.0,29.0,8.86,83.1,22.0,14.5,14.5
07:23:33.609,32,98.0,835.0,0.0,29.0,8.86,83.1,22.0,14.5,14.1
07:23:33.699,31,98.0,835.0,0.0,29.0,8.86,83.1,22.0,14.5,14.1
07:23:33.789,31,98.0,835.0,0.0,29.0,8.86,83.1,22.0,14.5,14.1
07:23:33.879,31,98.0,935.0,0.0,29.0,8.86,83.1,22.0,14.5,14.1
07:23:33.969,31,98.0,935.0,0.0,29.0,8.86,83.1,22.0,14.5,14.1
07:23:34.059,31,98.0,935.0,0.0,30.0,8.86,83.1,22.0,14.5,14.1
07:23:34.150,31,98.0,935.0,0.0,30.0,9.99,83.1,22.0,14.5,14.1
07:23:34.239,31,98.0,935.0,0.0,30.0,9.99,83.1,22.0,14.5,14.1
07:23:34.329,31,98.0,935.0,0.0,30.0,9.99,83.1,22.0,14.5,14.1
07:23:34.420,31,98.0,935.0,0.0,30.0,9.99,83.1,22.0,14.5,14.1
07:23:34.509,31,98.0,935.0,0.0,30.0,9.99,83.1,22.0,14.5,14.1
07:23:34.599,31,98.0,935.0,0.0,30.0,9.99,83.1,22.0,14.5,14.1
07:23:34.689,31,99.0,935.0,0.0,30.0,9.99,83.1,22.0,14.5,14.1
07:23:34.779,31,99.0,918.0,0.0,30.0,9.99,83.1,22.0,14.5,14.1
07:23:34.869,31,99.0,918.0,0.0,30.0,9.99,83.1,22.0,14.5,14.1
07:23:34.959,31,99.0,918.0,0.0,31.0,9.99,83.1,22.0,14.5,14.1
07:23:35.049,31,99.0,918.0,0.0,31.0,9.88,83.1,22.0,14.5,14.1
07:23:35.110,31,99.0,918.0,0.0,31.0,9.88,83.1,22.0,14.5,14.1
07:23:35.199,31,99.0,918.0,0.0,31.0,9.88,83.1,22.0,14.5,14.1
07:23:35.260,31,99.0,918.0,0.0,31.0,9.88,83.1,22.0,14.1,14.1
07:23:35.349,31,99.0,918.0,0.0,31.0,9.88,83.1,22.0,14.1,14.5
07:23:35.439,31,99.0,918.0,0.0,31.0,9.88,83.1,22.0,14.1,14.5
07:23:35.529,31,99.0,918.0,0.0,31.0,9.88,83.1,22.0,14.1,14.5
07:23:35.619,31,99.0,952.0,0.0,31.0,9.88,83.1,22.0,14.1,14.5
07:23:35.709,31,99.0,952.0,0.0,31.0,9.88,83.1,22.0,14.1,14.5
07:23:35.799,31,99.0,952.0,0.0,30.0,9.88,83.1,22.0,14.1,14.5
07:23:35.889,31,99.0,952.0,0.0,30.0,10.3,83.1,22.0,14.1,14.5
07:23:35.950,31,99.0,952.0,0.0,30.0,10.3,83.1,22.0,14.1,14.5
07:23:36.069,31,99.0,952.0,0.0,30.0,10.3,83.1,22.0,14.1,14.5
07:23:36.159,31,99.0,952.0,0.0,30.0,10.3,83.1,22.0,14.1,14.5
07:23:36.249,31,99.0,952.0,0.0,30.0,10.3,83.1,22.0,14.1,14.5
07:23:36.310,31,99.0,952.0,0.0,30.0,10.3,83.1,22.0,14.1,14.5
07:23:36.399,31,99.0,952.0,0.0,30.0,10.3,83.1,22.0,14.1,14.5
07:23:36.460,31,99.0,939.0,0.0,30.0,10.3,83.1,22.0,14.1,14.5
07:23:36.549,31,99.0,939.0,0.0,30.0,10.3,83.1,22.0,14.1,14.5
07:23:36.669,31,99.0,939.0,0.0,31.0,10.3,83.1,22.0,14.1,14.5
07:23:36.759,31,99.0,939.0,0.0,31.0,10.3,83.1,22.0,14.1,14.5
07:23:36.849,31,99.0,939.0,0.0,31.0,10.3,83.1,22.0,14.1,14.5
07:23:36.910,31,99.0,939.0,0.0,31.0,10.3,83.1,22.0,14.1,14.5
07:23:36.999,31,99.0,939.0,0.0,31.0,10.3,83.1,22.0,14.1,14.5
07:23:37.060,31,99.0,939.0,0.0,31.0,10.3,83.1,22.0,14.1,14.5
07:23:37.149,31,99.0,939.0,0.0,31.0,10.3,83.1,22.0,14.1,14.5
07:23:37.210,31,99.0,939.0,0.0,31.0,10.3,83.1,22.0,14.1,14.5
07:23:37.300,31,99.0,949.0,0.0,31.0,10.3,83.1,22.0,14.1,14.5
07:23:37.389,31,99.0,949.0,1.0,31.0,10.3,83.1,22.0,14.1,14.5
07:23:37.479,31,99.0,949.0,1.0,30.0,10.3,83.1,22.0,14.1,14.5
07:23:37.569,31,99.0,949.0,1.0,30.0,10.11,83.1,22.0,14.1,14.5
07:23:37.660,31,99.0,949.0,1.0,30.0,10.11,83.1,22.0,14.1,14.5
07:23:37.749,31,99.0,949.0,1.0,30.0,10.11,83.1,22.0,14.1,14.5
07:23:37.839,31,99.0,949.0,1.0,30.0,10.11,83.1,22.0,14.1,14.5
07:23:37.929,31,99.0,949.0,1.0,30.0,10.11,83.1,22.0,14.1,14.5
07:23:38.019,31,99.0,949.0,1.0,30.0,10.11,83.1,22.0,14.1,14.5
07:23:38.109,31,100.0,949.0,1.0,30.0,10.11,83.1,22.0,14.1,14.5
07:23:38.199,31,100.0,944.0,1.0,30.0,10.11,83.1,22.0,14.1,14.5
07:23:38.260,31,100.0,944.0,1.0,30.0,10.11,83.1,22.0,14.1,14.5
07:23:38.349,31,100.0,944.0,1.0,30.0,10.11,83.1,22.0,14.1,14.5
07:23:38.410,31,100.0,944.0,1.0,30.0,10.24,83.1,22.0,14.1,14.5
07:23:38.499,31,100.0,944.0,1.0,30.0,10.24,83.1,22.0,14.1,14.5
07:23:38.589,31,100.0,944.0,1.0,30.0,10.24,83.1,22.0,14.1,14.5
07:23:38.679,31,100.0,944.0,1.0,30.0,10.24,83.1,22.0,14.1,14.5
