Time,Engine Coolant Temperature [Â°C],Intake Manifold Absolute Pressure [kPa],Engine RPM [RPM],Vehicle Speed Sensor [km/h],Intake Air Temperature [Â°C],Air Flow Rate from Mass Flow Sensor [g/s],Absolute Throttle Position [%],Ambient Air Temperature [Â°C],Accelerator Pedal Position D [%],Accelerator Pedal Position E [%]
07:16:36.325,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:36.415,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:36.505,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:36.595,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:36.686,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:36.776,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:36.865,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:36.956,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:37.045,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:37.135,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:37.225,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:37.315,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:37.406,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:37.496,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:37.586,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:37.675,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:37.765,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:37.856,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:37.946,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:38.035,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:38.126,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:38.215,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:38.310,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:38.395,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:38.485,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:38.576,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:38.666,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:38.759,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:38.845,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:38.965,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:39.086,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:39.176,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:39.265,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:39.359,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:39.445,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:39.535,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:39.627,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:39.715,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:39.809,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:39.896,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:39.985,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:40.077,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:40.166,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:40.259,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:40.345,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:40.435,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:40.528,31,97.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:40.615,31,97.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:40.709,31,97.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:40.797,31,97.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:40.885,31,97.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:40.978,31,97.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:41.065,31,97.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:41.160,31,97.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:41.246,31,97.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:41.335,31,97.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:41.425,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:41.515,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:41.607,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:41.695,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:41.785,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:41.876,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:41.965,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:42.055,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:42.145,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:42.235,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:42.325,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:42.416,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:42.505,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:42.595,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:42.686,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:42.775,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:42.865,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:42.955,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:43.045,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:43.135,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:43.226,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:43.315,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:43.405,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:43.495,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:43.585,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:43.675,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:43.765,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:43.855,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:43.945,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:44.035,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:44.125,31,97.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:44.216,31,97.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:44.305,31,97.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:44.395,31,97.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:44.486,31,97.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:44.575,31,97.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:44.666,31,97.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:44.755,31,97.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:44.846,31,97.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:44.936,31,97.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:45.029,31,97.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:45.115,31,97.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:45.205,31,97.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:45.297,31,97.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:45.385,31,97.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:45.475,31,97.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:45.565,31,97.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:45.657,31,97.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:45.745,31,97.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:45.835,31,97.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:45.926,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:46.015,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:46.105,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:46.195,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:46.285,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:46.375,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:46.466,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:46.555,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:46.645,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:46.735,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:46.826,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:46.915,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:47.011,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:47.096,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:47.184,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:47.274,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:47.364,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:47.455,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:47.544,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:47.634,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:47.724,31,97.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:47.814,31,97.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:47.904,31,97.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:47.994,31,97.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:48.085,31,97.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:48.175,31,97.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:48.265,31,97.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:48.356,31,97.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:48.446,31,97.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:48.536,31,97.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:48.625,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:48.715,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:48.805,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:48.896,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:48.987,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:49.075,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:49.166,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:49.256,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:49.345,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:49.435,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:49.524,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:49.614,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:49.704,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:49.794,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:49.884,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:49.974,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:50.064,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:50.154,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:50.244,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:50.334,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:50.424,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:50.515,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:50.605,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:50.696,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:50.785,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:50.877,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:50.965,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:51.055,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:51.152,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:51.235,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:51.325,31,97.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:51.416,31,97.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:51.505,31,97.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:51.597,31,97.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:51.686,31,97.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:51.775,31,97.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:51.866,31,97.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:51.955,31,97.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:52.048,31,97.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:52.136,31,97.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:52.227,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:52.315,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:52.405,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:52.495,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:52.585,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:52.676,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:52.765,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:52.855,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:52.945,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:53.035,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:53.126,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:53.245,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:53.335,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:53.425,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:53.517,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:53.635,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:53.725,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:53.817,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:53.935,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:54.026,31,96.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:54.115,31,97.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:54.205,31,97.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:54.295,31,97.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:54.385,31,97.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:54.475,31,97.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:54.566,31,97.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:54.656,31,97.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:54.745,31,97.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:54.835,31,97.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:54.925,31,97.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:55.016,31,97.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:55.105,31,97.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:55.195,31,97.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:55.286,31,97.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:55.375,31,97.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:55.465,31,97.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:55.556,31,97.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:55.645,31,97.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:55.735,31,97.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:55.826,31,97.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:55.917,31,169.0,0.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:56.006,31,169.0,823.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:56.095,31,169.0,823.0,0.0,22.0,0.91,89.0,21.0,14.1,14.5
07:16:56.185,31,169.0,823.0,0.0,26.0,0.91,89.0,21.0,14.1,14.5
07:16:56.276,31,169.0,823.0,0.0,26.0,11.77,89.0,21.0,14.1,14.5
07:16:56.365,31,169.0,823.0,0.0,26.0,11.77,83.1,21.0,14.1,14.5
07:16:56.456,31,169.0,823.0,0.0,26.0,11.77,83.1,21.0,14.1,14.5
07:16:56.545,31,169.0,823.0,0.0,26.0,11.77,83.1,21.0,14.1,14.5
07:16:56.635,31,169.0,823.0,0.0,26.0,11.77,83.1,21.0,14.1,14.5
07:16:56.725,31,169.0,823.0,0.0,26.0,11.77,83.1,21.0,14.1,14.5
07:16:56.818,31,95.0,823.0,0.0,26.0,11.77,83.1,21.0,14.1,14.5
07:16:56.935,31,95.0,933.0,0.0,26.0,11.77,83.1,21.0,14.1,14.5
07:16:57.025,31,95.0,933.0,0.0,26.0,11.77,83.1,21.0,14.1,14.5
07:16:57.117,31,95.0,933.0,0.0,36.0,11.77,83.1,21.0,14.1,14.5
07:16:57.205,31,95.0,933.0,0.0,36.0,9.58,83.1,21.0,14.1,14.5
07:16:57.299,31,95.0,933.0,0.0,36.0,9.58,83.1,21.0,14.1,14.5
07:16:57.385,31,95.0,933.0,0.0,36.0,9.58,83.1,21.0,14.1,14.5
07:16:57.507,31,95.0,933.0,0.0,36.0,9.58,83.1,21.0,14.1,14.5
07:16:57.595,31,95.0,933.0,0.0,36.0,9.58,83.1,21.0,14.1,14.5
